Orthogroup,Tracheophyte,Bryophyte,Streptophyte_algae,Chlorophyte_algae,Cyanobacteria
OG0001767,1,1,1,1,1
OG0001769,1,1,1,1,0
OG0001774,1,1,1,0,0
OG0001776,1,1,1,1,0
OG0001777,1,1,1,1,0
OG0001781,1,1,1,1,1
OG0001789,1,1,1,0,0
OG0001794,1,1,1,0,0
OG0001795,1,1,1,1,1
OG0001810,1,1,1,1,0
OG0001818,1,1,1,1,0
OG0001822,1,1,1,1,0
OG0001833,1,1,1,1,1
OG0001835,1,1,1,1,0
OG0001836,1,1,1,1,0
OG0001837,1,1,1,1,0
OG0001843,1,1,0,0,0
OG0001844,1,1,1,1,0
OG0001847,1,1,1,1,0
OG0001848,1,1,1,1,1
OG0001849,1,1,1,0,0
OG0001854,1,1,1,1,0
OG0001855,1,1,1,1,0
OG0001856,1,1,1,1,0
OG0001859,1,1,1,1,0
OG0001862,1,1,1,1,0
OG0001863,1,1,1,1,0
OG0001864,1,1,1,1,0
OG0001865,1,1,1,1,1
OG0001867,1,1,1,1,0
OG0001868,1,1,0,0,0
OG0001869,1,1,1,1,0
OG0001877,1,1,1,1,1
OG0001888,1,1,1,1,0
OG0001891,1,1,1,1,0
OG0001893,1,1,1,1,1
OG0001894,1,1,1,1,0
OG0001896,1,1,1,1,1
OG0001898,1,1,1,1,1
OG0001909,1,1,1,1,0
OG0001912,1,1,1,1,0
OG0001913,1,1,1,1,0
OG0001923,1,1,1,1,0
OG0001924,1,0,0,0,0
OG0001932,1,1,1,1,0
OG0001934,1,1,1,1,0
OG0001935,1,1,1,1,1
OG0001936,1,1,1,1,0
OG0001944,1,1,1,1,0
OG0001947,1,1,1,1,1
OG0001949,1,1,1,1,0
OG0001950,1,1,1,0,1
OG0001962,1,1,1,1,1
OG0001966,1,1,1,1,0
OG0001967,1,1,1,1,1
OG0001970,1,1,1,1,0
OG0001973,1,1,0,0,0
OG0001974,1,1,1,1,0
OG0001975,1,1,1,1,1
OG0001976,1,0,1,0,0
OG0001979,1,1,1,1,0
OG0001984,1,1,1,1,0
OG0001994,1,1,1,1,0
OG0001995,1,1,1,1,0
OG0002001,1,1,1,1,1
OG0002007,1,1,1,0,0
OG0002013,1,1,1,0,0
OG0002020,1,1,1,1,0
OG0002021,1,1,1,1,0
OG0002029,1,1,1,1,1
OG0002033,1,1,1,1,1
OG0002036,1,1,1,1,0
OG0002041,1,1,1,0,0
OG0002045,1,1,0,0,0
OG0002051,1,1,1,0,0
OG0002053,1,1,1,1,0
OG0002057,1,1,1,1,1
OG0002058,1,1,1,1,0
OG0002059,1,1,0,0,0
OG0002064,1,1,1,1,1
OG0002077,1,1,1,1,0
OG0002081,1,1,1,1,0
OG0002083,1,1,1,1,0
OG0002085,1,1,1,1,1
OG0002090,1,1,1,1,0
OG0002092,1,1,1,1,0
OG0002094,1,1,1,1,0
OG0002100,1,1,1,1,0
OG0002101,1,1,1,1,1
OG0002104,1,1,1,1,1
OG0002105,1,1,1,1,0
OG0002109,1,1,1,0,0
OG0002110,1,1,1,1,0
OG0002111,1,1,1,1,0
OG0002117,1,1,0,0,0
OG0002120,1,1,1,1,0
OG0002126,1,1,0,0,0
OG0002130,1,1,1,1,0
OG0002131,1,1,1,1,0
OG0002133,1,1,1,1,1
OG0002136,1,1,1,1,0
OG0002139,1,1,1,1,0
OG0002147,1,1,1,1,0
OG0002148,1,1,1,1,0
OG0002150,1,1,1,1,0
OG0002151,1,1,1,1,0
OG0002153,1,1,1,1,0
OG0002154,1,1,1,1,1
OG0002155,1,0,0,0,0
OG0002168,1,1,1,1,0
OG0002177,1,1,1,0,0
OG0002182,1,1,1,1,0
OG0002183,1,1,1,1,0
OG0002186,1,1,1,1,0
OG0002187,1,1,1,1,0
OG0002189,1,1,1,1,1
OG0002191,1,1,1,1,0
OG0002193,1,1,1,1,0
OG0002196,1,1,1,0,0
OG0002202,1,0,0,0,0
OG0002206,1,1,1,1,1
OG0002208,1,1,1,1,0
OG0002213,1,1,1,1,0
OG0002214,1,1,1,0,0
OG0002225,1,1,1,1,0
OG0002226,1,1,1,0,1
OG0002228,1,1,1,1,0
OG0002232,1,1,1,1,0
OG0002236,1,1,1,1,0
OG0002237,1,1,1,1,0
OG0002242,1,1,1,0,0
OG0002247,1,1,1,1,0
OG0002253,1,1,1,1,0
OG0002254,1,1,1,1,0
OG0002257,1,1,1,1,0
OG0002260,1,1,1,1,0
OG0002261,1,1,1,1,0
OG0002262,1,1,1,1,1
OG0002263,1,1,1,0,0
OG0002267,1,1,1,1,0
OG0002278,1,1,1,0,0
OG0002288,1,1,1,1,0
OG0002291,1,1,1,1,1
OG0002298,1,1,1,1,1
OG0002299,1,1,1,1,0
OG0002301,1,1,1,1,0
OG0002306,1,1,1,1,0
OG0002308,1,1,1,1,0
OG0002311,1,1,1,1,0
OG0002315,1,1,1,0,0
OG0002319,1,1,1,1,0
OG0002323,1,1,1,1,0
OG0002329,1,1,1,1,0
OG0002338,1,1,1,0,0
OG0002340,1,1,1,1,0
OG0002341,1,1,1,1,0
OG0002345,1,1,1,1,0
OG0002347,1,1,1,1,0
OG0002350,1,1,0,0,0
OG0002352,1,1,1,1,1
OG0002353,1,1,1,0,0
OG0002355,1,1,1,1,0
OG0002357,1,1,1,1,1
OG0002358,1,1,1,1,0
OG0002361,1,1,1,1,0
OG0002364,1,1,1,1,0
OG0002366,1,1,1,1,1
OG0002369,1,1,1,1,0
OG0002370,1,1,1,1,0
OG0002371,1,1,1,1,0
OG0002375,1,1,1,1,0
OG0002376,1,1,1,1,0
OG0002378,1,1,1,1,0
OG0002385,1,1,1,1,0
OG0002386,1,1,1,1,0
OG0002387,1,1,1,1,1
OG0002389,1,1,1,1,0
OG0002393,1,1,1,1,1
OG0002397,1,1,1,1,0
OG0002399,1,0,0,0,0
OG0002407,1,1,1,1,0
OG0002414,1,1,1,1,0
OG0002415,1,1,1,1,0
OG0002418,1,1,1,1,0
OG0002423,1,1,1,1,0
OG0002428,1,1,1,1,0
OG0002435,1,1,1,1,0
OG0002437,1,1,1,1,0
OG0002455,1,1,1,1,0
OG0002467,1,1,1,1,0
OG0002468,1,0,0,0,0
OG0002470,1,1,1,1,0
OG0002481,1,1,1,1,0
OG0002483,1,1,1,1,0
OG0002489,1,1,1,1,0
OG0002494,1,1,1,1,0
OG0002495,1,1,1,1,1
OG0002498,1,1,1,1,1
OG0002500,1,1,1,1,0
OG0002501,1,1,1,1,0
OG0002504,1,1,1,1,0
OG0002507,1,1,1,0,0
OG0002516,1,1,1,1,0
OG0002518,1,1,1,1,0
OG0002522,1,1,1,1,0
OG0002523,1,1,1,1,1
OG0002540,1,1,1,1,0
OG0002541,1,1,1,0,0
OG0002543,1,1,1,1,0
OG0002544,1,1,1,1,0
OG0002550,1,1,1,0,0
OG0002554,1,1,1,1,0
OG0002555,1,1,1,1,0
OG0002562,1,1,1,1,1
OG0002566,1,1,1,0,0
OG0002568,1,1,1,1,0
OG0002570,1,1,1,1,0
OG0002578,1,1,1,1,0
OG0002579,1,1,1,1,0
OG0002580,1,1,0,0,0
OG0002590,1,1,1,0,0
OG0002591,1,1,1,1,1
OG0002598,1,1,0,0,0
OG0002600,1,1,1,0,0
OG0002612,1,1,1,1,0
OG0002616,1,1,1,0,0
OG0002618,1,1,1,1,0
OG0002619,1,1,1,1,1
OG0002620,1,1,1,1,0
OG0002622,1,1,1,1,0
OG0002627,1,1,1,1,0
OG0002632,1,1,1,1,0
OG0002633,1,1,1,1,0
OG0002638,1,1,1,1,0
OG0002640,1,1,1,1,0
OG0002648,1,1,0,0,0
OG0002652,1,1,1,1,0
OG0002655,1,1,1,1,0
OG0002657,1,1,1,1,0
OG0002664,1,1,0,0,0
OG0002675,1,1,1,1,1
OG0002676,1,1,1,1,0
OG0002690,1,1,1,1,0
OG0002691,1,1,1,1,0
OG0002692,1,1,1,1,0
OG0002693,1,1,1,1,0
OG0002696,1,1,1,1,0
OG0002697,1,1,1,1,0
OG0002698,1,1,1,1,1
OG0002707,1,1,1,1,0
OG0002710,1,1,1,1,0
OG0002715,1,1,1,1,0
OG0002718,1,1,1,0,0
OG0002724,1,1,1,1,1
OG0002740,1,1,1,1,0
OG0002756,1,1,1,1,0
OG0002758,1,0,0,0,0
OG0002766,1,1,1,1,1
OG0002767,1,1,1,1,0
OG0002768,1,1,1,1,0
OG0002769,1,1,1,1,0
OG0002779,1,1,1,1,1
OG0002781,1,1,1,1,1
OG0002783,1,1,1,1,0
OG0002784,1,1,1,1,1
OG0002785,1,1,1,1,0
OG0002786,1,1,1,1,0
OG0002787,1,1,1,1,1
OG0002798,1,1,1,1,0
OG0002803,1,1,1,1,0
OG0002804,1,1,1,1,1
OG0002811,1,1,1,1,0
OG0002812,1,1,1,1,1
OG0002816,1,1,1,1,0
OG0002819,1,1,1,1,0
OG0002826,1,1,1,1,0
OG0002831,1,1,1,1,0
OG0002832,1,1,1,1,0
OG0002833,1,1,1,0,0
OG0002847,1,1,1,1,0
OG0002856,1,1,1,1,0
OG0002858,1,1,1,1,0
OG0002861,1,1,1,1,0
OG0002877,1,1,1,1,0
OG0002881,1,1,1,1,0
OG0002885,1,1,1,1,0
OG0002897,1,1,1,1,1
OG0002902,1,1,1,0,0
OG0002908,1,1,1,1,0
OG0002910,1,1,1,1,0
OG0002911,1,1,1,1,0
OG0002915,1,1,1,1,0
OG0002924,1,1,1,1,0
OG0002929,1,1,1,1,0
OG0002931,1,1,1,1,0
OG0002933,1,1,1,1,1
OG0002936,1,1,1,1,1
OG0002937,1,1,0,0,0
OG0002943,1,1,1,1,1
OG0002944,1,1,1,1,0
OG0002946,1,1,1,1,0
OG0002950,1,1,1,1,0
OG0002951,1,1,1,0,0
OG0002953,1,0,0,0,0
OG0002959,1,1,1,1,1
OG0002965,1,1,1,1,0
OG0002968,1,1,1,1,0
OG0002978,1,1,1,1,0
OG0002979,1,1,1,1,0
OG0002980,1,1,1,1,1
OG0002982,1,1,1,0,0
OG0002986,1,1,1,1,0
OG0002990,1,1,1,1,0
OG0002991,1,1,1,1,0
OG0002992,1,1,1,1,0
OG0002993,1,1,1,1,0
OG0003007,0,1,1,0,0
OG0003009,1,0,0,0,0
OG0003011,1,1,1,1,0
OG0003026,1,1,1,1,1
OG0003028,1,1,0,0,0
OG0003029,1,1,1,0,0
OG0003031,1,1,1,0,0
OG0003032,1,1,1,1,0
OG0003036,1,1,1,1,0
OG0003041,1,1,1,1,0
OG0003045,1,1,1,1,0
OG0003046,1,1,1,1,0
OG0003047,1,1,1,1,1
OG0003053,1,1,1,1,1
OG0003058,1,1,1,1,1
OG0003067,1,1,1,1,0
OG0003068,1,1,1,1,1
OG0003070,1,1,1,1,0
OG0003072,1,1,1,1,0
OG0003076,1,1,1,1,1
OG0003078,1,1,1,1,0
OG0003079,1,1,1,0,0
OG0003081,1,1,1,1,0
OG0003096,1,1,1,1,0
OG0003101,1,1,1,1,1
OG0003102,1,1,1,1,0
OG0003105,1,1,1,1,1
OG0003106,1,1,1,1,1
OG0003110,1,1,1,0,0
OG0003112,1,1,1,1,0
OG0003114,1,1,0,1,0
OG0003116,1,1,1,1,1
OG0003117,1,1,1,1,0
OG0003134,1,1,1,1,0
OG0003138,1,1,1,1,0
OG0003142,1,1,1,1,0
OG0003148,1,1,1,1,0
OG0003149,1,1,1,1,0
OG0003154,1,1,1,1,0
OG0003155,1,1,1,1,0
OG0003160,1,1,0,0,0
OG0003183,1,1,1,1,1
OG0003184,1,1,1,1,1
OG0003189,1,1,1,1,0
OG0003195,1,1,1,1,0
OG0003197,1,1,1,0,0
OG0003202,1,0,0,0,0
OG0003203,1,1,1,1,0
OG0003204,1,1,1,1,0
OG0003208,1,1,1,1,0
OG0003213,1,1,1,0,0
OG0003215,1,1,1,1,0
OG0003219,1,1,1,1,0
OG0003221,1,1,1,1,0
OG0003222,1,1,1,1,1
OG0003225,1,1,1,1,1
OG0003226,1,1,1,1,0
OG0003229,1,1,1,1,0
OG0003232,1,1,1,1,0
OG0003235,1,0,0,0,0
OG0003237,1,1,1,1,0
OG0003249,1,1,1,1,0
OG0003251,1,1,1,1,0
OG0003253,1,1,1,1,0
OG0003268,1,1,1,1,0
OG0003273,1,1,1,0,0
OG0003277,1,1,1,1,0
OG0003281,1,0,0,0,0
OG0003293,1,1,1,1,0
OG0003296,1,1,1,1,0
OG0003297,1,1,1,1,0
OG0003307,1,1,1,1,0
OG0003313,1,1,1,1,0
OG0003315,1,1,1,1,1
OG0003318,1,1,1,0,0
OG0003324,1,0,0,0,0
OG0003332,1,1,1,0,0
OG0003337,1,1,1,1,1
OG0003340,1,1,1,1,0
OG0003342,1,1,1,1,0
OG0003346,1,1,1,1,0
OG0003348,1,1,1,1,1
OG0003351,1,1,1,1,1
OG0003353,1,1,1,1,0
OG0003354,1,1,1,1,0
OG0003362,1,1,1,1,0
OG0003366,1,0,0,0,0
OG0003374,1,1,1,1,0
OG0003379,1,1,1,1,0
OG0003386,1,1,0,0,0
OG0003398,1,1,1,1,1
OG0003409,1,1,1,1,0
OG0003411,1,1,1,1,0
OG0003417,1,1,1,1,0
OG0003421,1,0,0,0,0
OG0003423,1,1,1,1,0
OG0003424,1,1,1,1,0
OG0003433,1,1,1,1,0
OG0003446,1,1,1,1,0
OG0003455,1,1,1,1,1
OG0003458,1,1,1,1,1
OG0003467,1,1,1,1,0
OG0003469,1,1,1,1,0
OG0003472,1,1,1,1,0
OG0003483,1,0,0,0,0
OG0003493,1,1,1,1,0
OG0003497,1,1,1,1,1
OG0003503,1,1,1,1,0
OG0003504,1,1,1,1,0
OG0003505,1,1,1,1,0
OG0003511,1,1,1,0,1
OG0003512,1,1,1,1,0
OG0003513,1,1,0,0,0
OG0003518,1,1,1,1,0
OG0003526,1,1,1,1,0
OG0003531,1,1,1,1,1
OG0003532,1,1,1,1,1
OG0003534,1,1,1,1,0
OG0003537,1,1,1,1,0
OG0003543,1,1,1,1,0
OG0003544,1,1,1,1,1
OG0003548,1,1,1,1,0
OG0003555,1,1,1,1,1
OG0003559,1,1,1,1,0
OG0003561,1,1,1,1,0
OG0003566,1,1,1,1,0
OG0003568,1,1,1,1,0
OG0003570,1,1,1,1,0
OG0003573,1,1,1,1,0
OG0003580,1,0,0,0,0
OG0003582,1,0,0,0,0
OG0003596,1,1,1,1,0
OG0003602,1,1,1,1,1
OG0003603,1,1,1,1,0
OG0003607,1,1,1,1,0
OG0003611,1,1,1,1,0
OG0003612,1,1,1,1,0
OG0003614,1,1,1,1,1
OG0003615,1,1,1,1,0
OG0003618,1,1,1,1,0
OG0003624,1,1,1,1,0
OG0003627,1,1,1,1,1
OG0003628,1,1,1,0,0
OG0003632,1,1,1,1,0
OG0003635,1,1,1,1,0
OG0003641,1,1,0,1,0
OG0003643,1,1,1,1,0
OG0003649,1,1,1,1,0
OG0003650,1,1,1,0,0
OG0003655,1,1,1,1,0
OG0003663,1,1,1,1,0
OG0003664,1,1,1,1,0
OG0003665,1,1,1,1,0
OG0003674,1,1,1,1,0
OG0003682,1,1,1,1,0
OG0003683,1,1,1,1,0
OG0003684,1,1,1,1,1
OG0003685,1,1,1,1,0
OG0003704,1,0,0,0,0
OG0003712,1,1,1,1,0
OG0003714,1,1,1,0,0
OG0003716,1,1,1,1,0
OG0003721,1,1,1,1,0
OG0003724,1,1,1,1,0
OG0003728,1,1,1,1,0
OG0003732,1,1,1,1,1
OG0003733,1,1,1,1,0
OG0003747,1,1,1,1,0
OG0003753,1,1,1,1,0
OG0003755,1,1,1,1,0
OG0003764,1,1,1,1,1
OG0003765,1,1,1,1,0
OG0003774,1,1,1,1,0
OG0003784,1,1,1,1,0
OG0003792,1,1,1,1,0
OG0003795,1,1,1,1,0
OG0003796,1,1,1,1,1
OG0003798,1,1,1,1,0
OG0003799,1,1,1,1,0
OG0003803,1,1,1,0,1
OG0003806,1,1,1,1,1
OG0003810,1,1,1,1,1
OG0003840,1,1,0,0,0
OG0003842,1,1,1,1,0
OG0003846,1,1,1,1,0
OG0003847,1,1,1,1,0
OG0003848,1,1,1,1,0
OG0003856,1,1,1,0,0
OG0003861,1,1,1,1,0
OG0003865,1,1,1,1,1
OG0003866,1,0,0,0,0
OG0003869,1,1,1,1,1
OG0003872,1,1,1,1,0
OG0003877,1,1,1,1,0
OG0003878,1,1,1,1,0
OG0003880,1,1,1,1,0
OG0003881,1,1,1,1,0
OG0003889,1,1,1,1,1
OG0003893,1,1,1,1,0
OG0003895,1,1,1,1,0
OG0003898,1,1,1,1,0
OG0003902,1,1,1,1,1
OG0003906,1,1,1,1,1
OG0003917,1,1,1,1,1
OG0003924,1,1,1,0,0
OG0003925,1,1,1,1,1
OG0003938,1,1,1,1,0
OG0003940,1,1,1,1,0
OG0003943,1,1,1,1,0
OG0003946,1,1,1,1,0
OG0003947,1,1,1,1,0
OG0003948,1,0,0,0,0
OG0003960,1,1,1,1,0
OG0003974,1,1,1,1,0
OG0003983,1,1,1,1,0
OG0003984,1,1,1,1,0
OG0004010,1,1,1,0,0
OG0004021,1,1,1,1,1
OG0004029,1,1,1,1,0
OG0004041,1,0,0,0,0
OG0004042,1,1,1,1,0
OG0004043,1,1,1,1,1
OG0004044,1,1,1,1,0
OG0004048,1,1,1,0,0
OG0004065,1,1,1,1,0
OG0004066,1,1,1,1,1
OG0004069,1,1,1,1,0
OG0004071,1,1,1,0,0
OG0004073,1,1,1,1,0
OG0004074,1,1,1,1,0
OG0004075,1,1,1,1,0
OG0004079,1,1,1,1,0
OG0004086,1,1,1,1,0
OG0004096,1,1,1,0,1
OG0004099,1,1,1,1,0
OG0004116,1,1,1,1,0
OG0004124,1,1,1,1,0
OG0004125,1,1,1,1,0
OG0004136,1,1,1,1,0
OG0004140,1,1,1,1,0
OG0004144,1,1,1,1,0
OG0004146,1,1,1,1,0
OG0004151,1,1,1,1,0
OG0004163,1,1,1,1,0
OG0004164,1,1,1,1,0
OG0004166,1,1,1,1,1
OG0004168,1,1,1,1,0
OG0004170,1,1,1,1,1
OG0004172,1,1,1,1,0
OG0004178,1,1,1,1,1
OG0004179,1,0,0,0,0
OG0004195,1,1,1,1,0
OG0004197,1,1,0,0,0
OG0004198,1,1,1,1,0
OG0004202,1,1,1,1,0
OG0004218,1,1,1,1,0
OG0004219,1,1,1,1,1
OG0004222,1,1,1,1,0
OG0004224,1,1,1,1,0
OG0004226,1,1,1,1,0
OG0004236,1,1,1,1,0
OG0004238,1,1,1,1,0
OG0004244,1,1,1,1,1
OG0004246,1,1,1,1,0
OG0004252,1,1,1,1,1
OG0004254,1,1,1,1,0
OG0004274,1,1,1,1,0
OG0004276,1,1,1,1,0
OG0004282,1,1,1,0,0
OG0004283,1,1,1,1,1
OG0004287,1,0,0,0,0
OG0004293,1,1,1,1,0
OG0004294,1,1,1,1,0
OG0004299,1,1,1,1,0
OG0004300,1,1,1,1,0
OG0004304,1,1,1,1,0
OG0004311,1,1,1,1,0
OG0004312,1,1,1,1,0
OG0004333,1,1,1,1,0
OG0004335,1,1,1,1,0
OG0004338,1,1,1,1,0
OG0004342,1,1,1,1,1
OG0004346,1,1,1,1,0
OG0004348,1,1,1,1,0
OG0004350,1,1,1,1,0
OG0004355,1,1,1,1,0
OG0004360,1,1,1,1,0
OG0004362,1,1,1,1,0
OG0004369,1,1,1,1,0
OG0004380,1,1,1,1,0
OG0004388,1,1,1,0,0
OG0004389,1,1,1,1,0
OG0004396,1,1,1,1,1
OG0004405,1,1,1,1,0
OG0004406,1,1,1,1,0
OG0004408,1,1,1,1,1
OG0004412,1,1,1,1,0
OG0004417,1,1,1,1,0
OG0004418,1,1,1,1,0
OG0004426,1,0,0,0,0
OG0004449,1,1,1,1,0
OG0004454,1,1,1,1,0
OG0004475,1,1,1,1,0
OG0004476,1,1,1,1,0
OG0004482,1,1,1,0,0
OG0004486,1,1,0,0,0
OG0004487,1,1,1,1,0
OG0004493,1,1,1,1,0
OG0004503,1,1,1,1,0
OG0004514,1,1,1,1,0
OG0004519,1,1,1,1,1
OG0004527,1,1,1,0,0
OG0004532,1,1,1,1,1
OG0004540,1,1,1,1,0
OG0004547,1,1,1,0,0
OG0004548,1,1,1,1,0
OG0004549,1,1,1,1,0
OG0004559,1,1,1,1,0
OG0004561,1,1,1,1,0
OG0004569,1,1,1,1,0
OG0004572,1,1,1,1,0
OG0004573,1,1,1,1,0
OG0004579,1,1,1,1,1
OG0004584,1,1,0,0,0
OG0004597,1,1,1,1,0
OG0004601,1,1,1,1,0
OG0004606,1,1,1,1,0
OG0004610,1,1,1,0,0
OG0004611,1,1,1,1,0
OG0004614,1,1,1,1,0
OG0004618,1,1,1,1,0
OG0004619,1,1,1,1,0
OG0004625,1,1,1,0,0
OG0004629,1,1,1,1,1
OG0004633,1,1,1,1,0
OG0004638,1,1,1,1,0
OG0004642,1,1,1,1,0
OG0004648,1,1,0,0,0
OG0004650,1,1,1,1,0
OG0004655,1,1,1,1,0
OG0004657,1,1,1,1,0
OG0004661,1,1,1,1,0
OG0004662,1,1,1,1,1
OG0004674,1,1,1,1,0
OG0004682,1,1,1,1,1
OG0004683,1,1,0,0,0
OG0004686,1,1,1,1,0
OG0004687,1,1,1,1,0
OG0004695,1,1,1,1,1
OG0004707,1,1,1,1,0
OG0004708,1,1,1,1,1
OG0004712,1,1,1,1,0
OG0004713,1,1,1,1,0
OG0004716,1,1,1,1,0
OG0004718,1,1,1,0,1
OG0004720,1,1,1,1,0
OG0004722,1,1,1,1,0
OG0004723,1,1,1,1,0
OG0004728,1,1,0,0,0
OG0004735,1,1,1,1,0
OG0004737,1,1,1,1,0
OG0004738,1,1,1,1,0
OG0004763,1,0,0,0,0
OG0004780,1,1,1,1,0
OG0004781,1,1,1,0,0
OG0004789,1,1,0,0,0
OG0004793,1,1,1,1,0
OG0004795,1,1,1,1,0
OG0004797,1,1,1,1,0
OG0004799,1,1,1,1,0
OG0004805,1,1,1,0,0
OG0004806,1,1,1,1,1
OG0004809,1,1,1,1,0
OG0004815,1,1,1,1,0
OG0004821,1,1,1,1,0
OG0004823,1,1,1,1,1
OG0004831,1,1,1,0,1
OG0004834,1,1,1,1,0
OG0004835,1,1,1,1,0
OG0004838,1,1,1,1,0
OG0004846,1,1,1,1,0
OG0004848,1,1,1,1,1
OG0004859,1,1,1,1,0
OG0004866,1,1,1,1,0
OG0004869,1,1,1,1,0
OG0004870,1,1,1,0,0
OG0004892,1,1,1,1,0
OG0004894,1,1,1,1,0
OG0004900,1,1,1,1,0
OG0004903,1,1,1,1,0
OG0004905,1,1,1,1,0
OG0004909,1,0,0,0,0
OG0004923,1,1,1,1,0
OG0004924,1,1,1,1,0
OG0004927,1,1,1,1,0
OG0004929,1,0,0,0,0
OG0004941,1,1,1,1,1
OG0004960,1,1,1,1,0
OG0004966,1,1,1,1,0
OG0004967,1,1,1,1,0
OG0004968,1,1,1,1,0
OG0004971,1,1,1,1,0
OG0004972,1,1,0,0,0
OG0004974,1,1,1,1,0
OG0004988,1,1,1,1,0
OG0004997,1,1,1,1,0
OG0004999,1,1,1,1,0
OG0005001,1,1,1,1,1
OG0005006,1,1,1,1,0
OG0005009,1,1,1,1,0
OG0005012,1,1,1,1,0
OG0005013,1,1,1,1,0
OG0005020,1,1,1,1,1
OG0005025,1,1,1,1,1
OG0005030,1,1,1,1,0
OG0005031,1,1,1,0,0
OG0005033,1,1,1,1,0
OG0005041,1,1,1,1,0
OG0005043,1,0,0,0,0
OG0005050,1,1,1,1,0
OG0005059,1,1,1,1,0
OG0005060,1,1,1,1,0
OG0005062,1,1,1,1,0
OG0005065,1,1,1,1,0
OG0005067,1,1,1,1,0
OG0005069,1,1,1,1,0
OG0005075,1,1,1,1,0
OG0005076,1,1,1,1,0
OG0005080,1,1,1,1,0
OG0005081,1,1,1,1,0
OG0005092,1,1,1,0,0
OG0005095,1,1,1,1,0
OG0005098,1,1,1,1,0
OG0005108,1,1,0,0,0
OG0005109,1,1,1,1,0
OG0005110,1,1,1,1,0
OG0005144,1,1,1,1,0
OG0005148,1,1,1,0,0
OG0005151,1,1,1,0,0
OG0005168,1,1,1,1,0
OG0005171,1,1,1,0,0
OG0005172,1,1,1,1,0
OG0005178,1,1,1,1,0
OG0005184,1,1,1,1,0
OG0005188,1,1,1,1,0
OG0005189,1,1,1,1,0
OG0005192,1,1,1,1,0
OG0005193,1,1,1,1,1
OG0005197,1,1,1,1,0
OG0005206,1,1,1,1,0
OG0005208,1,1,1,1,0
OG0005209,1,1,1,1,0
OG0005211,1,1,1,1,1
OG0005218,1,1,1,1,0
OG0005238,1,1,1,1,0
OG0005248,1,1,1,0,0
OG0005249,1,1,1,1,1
OG0005250,1,1,1,1,0
OG0005252,1,1,1,1,0
OG0005253,1,1,1,1,0
OG0005256,1,1,0,0,0
OG0005257,1,1,1,1,0
OG0005258,1,0,1,1,0
OG0005261,1,1,1,1,1
OG0005262,1,1,1,1,0
OG0005267,1,1,1,1,0
OG0005269,1,1,1,1,0
OG0005272,1,1,1,1,0
OG0005277,1,1,1,1,0
OG0005289,1,1,1,1,0
OG0005290,1,1,1,1,0
OG0005302,1,1,1,1,0
OG0005315,1,1,1,1,0
OG0005322,1,1,1,1,1
OG0005323,1,1,1,0,0
OG0005357,1,1,1,1,0
OG0005371,1,1,1,1,0
OG0005378,1,1,1,1,0
OG0005380,1,1,1,1,0
OG0005393,1,1,1,1,0
OG0005403,1,1,1,0,0
OG0005405,1,1,0,0,0
OG0005408,1,1,1,1,0
OG0005412,1,1,1,1,0
OG0005419,1,1,1,1,0
OG0005439,1,1,1,1,0
OG0005444,1,1,1,1,1
OG0005445,1,1,1,1,1
OG0005452,1,0,1,0,0
OG0005456,1,1,1,1,0
OG0005468,1,1,1,1,0
OG0005472,1,1,1,1,0
OG0005478,1,1,1,1,0
OG0005484,1,1,1,0,0
OG0005491,1,1,1,1,0
OG0005493,1,1,1,1,0
OG0005512,1,0,0,0,0
OG0005513,1,1,1,1,1
OG0005529,1,1,1,0,0
OG0005532,1,1,1,1,0
OG0005536,1,1,1,1,0
OG0005537,1,1,1,1,0
OG0005540,1,1,1,1,0
OG0005551,1,1,1,0,1
OG0005554,1,1,1,1,0
OG0005565,1,1,1,1,0
OG0005569,1,1,1,1,0
OG0005571,1,1,1,1,0
OG0005572,1,1,1,1,0
OG0005585,1,1,1,1,0
OG0005586,1,1,1,1,0
OG0005590,1,1,1,1,0
OG0005602,1,1,1,1,0
OG0005604,1,1,1,1,1
OG0005618,1,1,1,1,0
OG0005624,1,1,1,1,0
OG0005626,1,1,1,1,0
OG0005636,1,1,1,1,0
OG0005638,1,1,1,1,0
OG0005645,1,1,1,1,0
OG0005652,1,1,1,1,0
OG0005657,1,1,1,1,1
OG0005667,1,1,1,1,0
OG0005671,1,1,1,0,0
OG0005678,1,1,1,1,0
OG0005679,1,1,1,1,0
OG0005686,1,1,1,1,0
OG0005691,1,1,1,0,0
OG0005693,1,0,0,0,0
OG0005695,1,0,0,0,0
OG0005719,1,1,1,1,0
OG0005723,1,1,1,1,0
OG0005732,1,1,1,1,1
OG0005737,1,1,1,1,0
OG0005739,1,1,1,1,0
OG0005740,1,1,1,1,0
OG0005748,1,0,0,0,0
OG0005752,1,1,1,1,0
OG0005757,1,1,1,1,0
OG0005762,1,1,1,1,0
OG0005765,1,1,1,1,0
OG0005767,1,1,1,1,0
OG0005775,1,1,1,1,0
OG0005776,1,1,1,1,0
OG0005778,1,1,1,1,0
OG0005782,1,1,1,1,0
OG0005793,1,1,1,1,0
OG0005798,1,1,1,1,0
OG0005804,1,1,1,0,0
OG0005806,1,1,1,1,0
OG0005811,1,1,1,1,0
OG0005814,1,1,1,1,0
OG0005817,1,1,1,1,0
OG0005820,1,1,1,1,0
OG0005833,1,1,1,1,0
